id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-de14425b-302d-44f2-a32c-4570d22c081a,packages/runtime/src/api/migrations/defaults/rules.json,7725,OTHER,Enforces consistent usage of hyphenated (kebab-case) or non-hyphenated (camelCase) attribute names on custom components in templates.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,de14425b-302d-44f2-a32c-4570d22c081a,MEDIUM,stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-de14425b-schema::Validate uuid/severity/buckets and non-empty rule text for de14425b-302d-44f2-a32c-4570d22c081a
H-RULE-d5c47190-3bf5-4d8a-8279-618c2fddc625,packages/runtime/src/api/migrations/defaults/rules.json,7757,OTHER,"Component options (like `name`, `props`, `data`, `computed`, `methods`, lifecycle hooks, etc.) should be ordered consistently according to a predefined sequence.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d5c47190-3bf5-4d8a-8279-618c2fddc625,LOW,stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-d5c47190-schema::Validate uuid/severity/buckets and non-empty rule text for d5c47190-3bf5-4d8a-8279-618c2fddc625
H-RULE-14941af3-4c7f-429e-9bf2-4f1e081d3aab,packages/runtime/src/api/migrations/defaults/rules.json,7781,OTHER,"Attributes within an element tag (including components) should be ordered consistently according to a predefined sequence (e.g., definitions, list rendering, conditionals, unique attributes, binding, events, content).",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,14941af3-4c7f-429e-9bf2-4f1e081d3aab,LOW,stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-14941af3-schema::Validate uuid/severity/buckets and non-empty rule text for 14941af3-4c7f-429e-9bf2-4f1e081d3aab
H-RULE-b1c7191d-23f2-430a-b107-963a0e70816b,packages/runtime/src/api/migrations/defaults/rules.json,7805,OTHER,"Consider adding one empty line between multi-line properties (like complex `props`, `computed`, `methods`, `watch` objects) within the component options, especially in large components.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,b1c7191d-23f2-430a-b107-963a0e70816b,LOW,readability-refactor|stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-b1c7191d-schema::Validate uuid/severity/buckets and non-empty rule text for b1c7191d-23f2-430a-b107-963a0e70816b
H-RULE-0878079b-e77d-4f17-82a1-61cbfeecc1c2,packages/runtime/src/api/migrations/defaults/rules.json,7830,OTHER,"The top-level tags (`<script>`, `<template>`, `<style>`) in Single-File Components (.vue files) should be ordered consistently across the project. A common convention is `<script>`, then `<template>`, then `<style>`.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0878079b-e77d-4f17-82a1-61cbfeecc1c2,LOW,stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-0878079b-schema::Validate uuid/severity/buckets and non-empty rule text for 0878079b-e77d-4f17-82a1-61cbfeecc1c2
H-RULE-942d2842-1c72-404b-b381-78eb792d365c,packages/runtime/src/api/migrations/defaults/rules.json,7858,OTHER,"Avoid using element selectors (e.g., `button {... }`) directly within `<style scoped>`. Prefer class selectors.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,942d2842-1c72-404b-b381-78eb792d365c,LOW,performance-efficiency|stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-942d2842-schema::Validate uuid/severity/buckets and non-empty rule text for 942d2842-1c72-404b-b381-78eb792d365c
H-RULE-bdb23768-ec32-4ec5-afbd-12439cde0881,packages/runtime/src/api/migrations/defaults/rules.json,7883,OTHER,"Avoid implicit communication between parent and child components, such as using `this.$parent`, `this.$root`, or directly mutating props received from the parent. Prefer explicit communication via props down and events up.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,bdb23768-ec32-4ec5-afbd-12439cde0881,MEDIUM,module-architecture|stack-vue,MEDIUM,RULE_TEXT_ONLY,rule-bdb23768-schema::Validate uuid/severity/buckets and non-empty rule text for bdb23768-ec32-4ec5-afbd-12439cde0881
H-RULE-06bd7a22-f3f6-466e-af2c-e61dae87fd1e,packages/runtime/src/api/migrations/defaults/rules.json,7907,OTHER,"Detect occurrences of the comma operator in expressions. The comma operator can make code harder to read and debug, as it executes multiple expressions but only returns the value of the last one.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,06bd7a22-f3f6-466e-af2c-e61dae87fd1e,LOW,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-06bd7a22-schema::Validate uuid/severity/buckets and non-empty rule text for 06bd7a22-f3f6-466e-af2c-e61dae87fd1e
H-RULE-6fb87963-87c9-4a86-a7f7-2507ee41574b,packages/runtime/src/api/migrations/defaults/rules.json,7931,FALLBACK_DEFAULT,"Use `const` for all references by default within Vue components (e.g., imports, non-reassigned variables, refs obtained via `ref()`). Use `let` only when reassignment of the variable itself is necessary (rare for state). Avoid `var` enti...",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6fb87963-87c9-4a86-a7f7-2507ee41574b,LOW,stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-6fb87963-schema::Validate uuid/severity/buckets and non-empty rule text for 6fb87963-87c9-4a86-a7f7-2507ee41574b
H-RULE-52509c0a-2d8c-4a5b-879c-bdb3a5ca35e2,packages/runtime/src/api/migrations/defaults/rules.json,7955,OTHER,"Utilize object method shorthands, property value shorthands, and computed property names when defining objects (e.g., in `data`, `computed`, `methods`). Prefer object spread syntax (`...`) over `Object.assign` for shallow copies or mergi...",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,52509c0a-2d8c-4a5b-879c-bdb3a5ca35e2,LOW,stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-52509c0a-schema::Validate uuid/severity/buckets and non-empty rule text for 52509c0a-2d8c-4a5b-879c-bdb3a5ca35e2
H-RULE-74aac53b-8f0b-4cd3-8802-ab8643aa5402,packages/runtime/src/api/migrations/defaults/rules.json,7995,OTHER,"Use object and array destructuring to access properties from objects (like `props`, `this`, context in `setup`) or elements from arrays, especially when accessing multiple items.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,74aac53b-8f0b-4cd3-8802-ab8643aa5402,LOW,readability-refactor|stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-74aac53b-schema::Validate uuid/severity/buckets and non-empty rule text for 74aac53b-8f0b-4cd3-8802-ab8643aa5402
H-RULE-77b56e85-54aa-4cfd-b472-91c7f4696e25,packages/runtime/src/api/migrations/defaults/rules.json,8036,OTHER,"Use arrow functions (`=>`) for anonymous functions like callbacks (e.g., in lifecycle hooks, watchers, event handlers, array methods) instead of the `function` keyword, especially when needing lexical `this`.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,77b56e85-54aa-4cfd-b472-91c7f4696e25,LOW,readability-refactor|stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-77b56e85-schema::Validate uuid/severity/buckets and non-empty rule text for 77b56e85-54aa-4cfd-b472-91c7f4696e25
H-RULE-5bc0b7d8-831c-4698-8f73-d0ccd510953c,packages/runtime/src/api/migrations/defaults/rules.json,8061,OTHER,Always use ES Modules (`import` and `export`) for managing dependencies and organizing code in Vue applications. Avoid non-standard module systems or global namespace pollution.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5bc0b7d8-831c-4698-8f73-d0ccd510953c,MEDIUM,module-architecture|stack-vue|style-conventions,HIGH,RULE_TEXT_ONLY,rule-5bc0b7d8-schema::Validate uuid/severity/buckets and non-empty rule text for 5bc0b7d8-831c-4698-8f73-d0ccd510953c
H-RULE-f617cef7-7d14-4e16-aa25-a6eb181f24f2,packages/runtime/src/api/migrations/defaults/rules.json,8090,OTHER,"When emitting custom events with data using `$emit`, pass an object literal as the payload instead of a raw primitive value, especially if there's a chance more data might be needed later.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,f617cef7-7d14-4e16-aa25-a6eb181f24f2,LOW,api-conventions|maintainability|stack-vue,HIGH,RULE_TEXT_ONLY,rule-f617cef7-schema::Validate uuid/severity/buckets and non-empty rule text for f617cef7-7d14-4e16-aa25-a6eb181f24f2
H-RULE-79e6d16d-bb2c-4f8c-8056-5a111121aead,packages/runtime/src/api/migrations/defaults/rules.json,8115,OTHER,"Avoid using directives or features that bypass Vue's built-in HTML escaping mechanisms, such as the `v-html` directive, unless the content is known to be safe or has been properly sanitized.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,79e6d16d-bb2c-4f8c-8056-5a111121aead,HIGH,security-hardening|stack-vue,LOW,RULE_TEXT_ONLY,rule-79e6d16d-schema::Validate uuid/severity/buckets and non-empty rule text for 79e6d16d-bb2c-4f8c-8056-5a111121aead
H-RULE-6c4758e5-4f52-4858-b83d-06c5d695ec12,packages/runtime/src/api/migrations/defaults/rules.json,8143,OTHER,"Check if loops use equality operators (== or !=) in termination conditions. These can lead to infinite loops if the condition is never met exactly. Instead, use relational operators like < or > for safer loop termination.",CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6c4758e5-4f52-4858-b83d-06c5d695ec12,CRITICAL,error-handling|readability-refactor,LOW,RULE_TEXT_ONLY,rule-6c4758e5-schema::Validate uuid/severity/buckets and non-empty rule text for 6c4758e5-4f52-4858-b83d-06c5d695ec12
H-RULE-39e5a1f3-72e4-4ae1-93c3-6e948e93f5e8,packages/runtime/src/api/migrations/defaults/rules.json,8167,OTHER,"Detect occurrences of the comma operator in expressions. The comma operator can make code harder to read and debug, as it executes two expressions but only returns the last one. Suggest alternative structures for better readability.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,39e5a1f3-72e4-4ae1-93c3-6e948e93f5e8,HIGH,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-39e5a1f3-schema::Validate uuid/severity/buckets and non-empty rule text for 39e5a1f3-72e4-4ae1-93c3-6e948e93f5e8
H-RULE-0726965f-3fdf-41c0-ad4e-e44475a10095,packages/runtime/src/api/migrations/defaults/rules.json,8191,OTHER,Identify cases where a module imports itself. Self-imports are usually unintentional and can cause confusion or unnecessary dependencies. Suggest removing them.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0726965f-3fdf-41c0-ad4e-e44475a10095,HIGH,module-architecture,MEDIUM,RULE_TEXT_ONLY,rule-0726965f-schema::Validate uuid/severity/buckets and non-empty rule text for 0726965f-3fdf-41c0-ad4e-e44475a10095
H-RULE-22c31d3d-7d3d-4735-ad27-5822baae7fa2,packages/runtime/src/api/migrations/defaults/rules.json,8214,OTHER,"Ensure that constructors do not include asynchronous operations. Constructors should initialize class instances synchronously. If async logic is required, suggest moving it to a separate initialization method.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,22c31d3d-7d3d-4735-ad27-5822baae7fa2,HIGH,error-handling|readability-refactor,HIGH,RULE_TEXT_ONLY,rule-22c31d3d-schema::Validate uuid/severity/buckets and non-empty rule text for 22c31d3d-7d3d-4735-ad27-5822baae7fa2
H-RULE-0142ea36-c1ad-41c2-87d6-bc140dab5592,packages/runtime/src/api/migrations/defaults/rules.json,8238,OTHER,"Check if modules export mutable variables. Mutable exports can be modified by other modules, leading to unpredictable behavior. Recommend exporting immutable values instead.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0142ea36-c1ad-41c2-87d6-bc140dab5592,HIGH,maintainability|module-architecture,MEDIUM,RULE_TEXT_ONLY,rule-0142ea36-schema::Validate uuid/severity/buckets and non-empty rule text for 0142ea36-c1ad-41c2-87d6-bc140dab5592
H-RULE-8a144421-c03d-4bfb-b20f-434165032e1d,packages/runtime/src/api/migrations/defaults/rules.json,8262,OTHER,"Verify that heading elements contain meaningful content. Headings are used for structure and navigation, so empty or generic headings negatively impact accessibility and usability.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,8a144421-c03d-4bfb-b20f-434165032e1d,HIGH,accessibility-a11y,MEDIUM,RULE_TEXT_ONLY,rule-8a144421-schema::Validate uuid/severity/buckets and non-empty rule text for 8a144421-c03d-4bfb-b20f-434165032e1d
H-RULE-4bae2447-d24d-4bbd-8eba-5a7935f9959b,packages/runtime/src/api/migrations/defaults/rules.json,8285,OTHER,"Detect cases where <a> elements are used as buttons. Anchor tags should be used for navigation, while actions should be assigned to <button> elements to maintain accessibility and expected behavior.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4bae2447-d24d-4bbd-8eba-5a7935f9959b,HIGH,accessibility-a11y|ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-4bae2447-schema::Validate uuid/severity/buckets and non-empty rule text for 4bae2447-d24d-4bbd-8eba-5a7935f9959b
H-RULE-30592806-2d88-4ceb-bf27-991ccf294392,packages/runtime/src/api/migrations/defaults/rules.json,8309,SCORING,Check for occurrences where user input is directly used to construct system commands. This introduces a risk of command injection. Suggest using parameterized queries or safe wrappers instead.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,30592806-2d88-4ceb-bf27-991ccf294392,HIGH,security-hardening,LOW,RULE_TEXT_ONLY,rule-30592806-schema::Validate uuid/severity/buckets and non-empty rule text for 30592806-2d88-4ceb-bf27-991ccf294392
H-RULE-e5c91110-c8f4-4e51-b7ef-cf8e8e477e64,packages/runtime/src/api/migrations/defaults/rules.json,8332,OTHER,Ensure that URLs used in redirection are properly validated and restricted to trusted domains. Open redirects can be exploited to redirect users to malicious sites.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,e5c91110-c8f4-4e51-b7ef-cf8e8e477e64,CRITICAL,security-hardening,LOW,RULE_TEXT_ONLY,rule-e5c91110-schema::Validate uuid/severity/buckets and non-empty rule text for e5c91110-c8f4-4e51-b7ef-cf8e8e477e64
H-RULE-542ab32c-8c80-45be-be89-784b86459e79,packages/runtime/src/api/migrations/defaults/rules.json,8355,OTHER,Check if HTTP request redirections are unvalidated. Allowing arbitrary redirections can expose users to phishing attacks. Recommend validating and restricting URLs.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,542ab32c-8c80-45be-be89-784b86459e79,CRITICAL,security-hardening,LOW,RULE_TEXT_ONLY,rule-542ab32c-schema::Validate uuid/severity/buckets and non-empty rule text for 542ab32c-8c80-45be-be89-784b86459e79
H-RULE-d988ed34-0509-41ec-868f-fcac73ec98d7,packages/runtime/src/api/migrations/defaults/rules.json,8378,OTHER,Identify server-side requests that do not validate input sources. SSRF vulnerabilities allow attackers to make unauthorized requests on behalf of the server. Restrict and validate request sources.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d988ed34-0509-41ec-868f-fcac73ec98d7,CRITICAL,security-hardening,LOW,RULE_TEXT_ONLY,rule-d988ed34-schema::Validate uuid/severity/buckets and non-empty rule text for d988ed34-0509-41ec-868f-fcac73ec98d7
